Trial,Subject,Phase,Stimulus,Stimulus Type,Probe,Probe Type,Response,Accuracy,RT
7,PSE-149,Study,coat,BW_Picture,none,none,none,-1,-1
12,PSE-149,Study,harp,BW_Picture,none,none,none,-1,-1
14,PSE-149,Study,grapes,BW_Picture,none,none,none,-1,-1
17,PSE-149,Study,window,BW_Picture,none,none,none,-1,-1
31,PSE-149,Study,butterfly,BW_Picture,none,none,none,-1,-1
35,PSE-149,Study,box,BW_Picture,none,none,none,-1,-1
37,PSE-149,Study,thimble,BW_Picture,none,none,none,-1,-1
39,PSE-149,Study,arrow,BW_Picture,none,none,none,-1,-1
8,PSE-149,Study,book,BW_Word,none,none,none,-1,-1
11,PSE-149,Study,carrot,BW_Word,none,none,none,-1,-1
16,PSE-149,Study,bell,BW_Word,none,none,none,-1,-1
23,PSE-149,Study,potato,BW_Word,none,none,none,-1,-1
29,PSE-149,Study,stool,BW_Word,none,none,none,-1,-1
32,PSE-149,Study,sock,BW_Word,none,none,none,-1,-1
33,PSE-149,Study,kangaroo,BW_Word,none,none,none,-1,-1
34,PSE-149,Study,suitcase,BW_Word,none,none,none,-1,-1
36,PSE-149,Study,bird,BW_Word,none,none,none,-1,-1
38,PSE-149,Study,pepper,BW_Word,none,none,none,-1,-1
3,PSE-149,Study,deer,Colour_Picture,none,none,none,-1,-1
5,PSE-149,Study,bat,Colour_Picture,none,none,none,-1,-1
6,PSE-149,Study,barn,Colour_Picture,none,none,none,-1,-1
13,PSE-149,Study,trumpet,Colour_Picture,none,none,none,-1,-1
18,PSE-149,Study,cow,Colour_Picture,none,none,none,-1,-1
20,PSE-149,Study,snail,Colour_Picture,none,none,none,-1,-1
26,PSE-149,Study,racoon,Colour_Picture,none,none,none,-1,-1
27,PSE-149,Study,lettuce,Colour_Picture,none,none,none,-1,-1
28,PSE-149,Study,squirrel,Colour_Picture,none,none,none,-1,-1
30,PSE-149,Study,screwdriver,Colour_Picture,none,none,none,-1,-1
4,PSE-149,Study,ruler,Colour_Word,none,none,none,-1,-1
9,PSE-149,Study,lion,Colour_Word,none,none,none,-1,-1
10,PSE-149,Study,doll,Colour_Word,none,none,none,-1,-1
15,PSE-149,Study,fish,Colour_Word,none,none,none,-1,-1
19,PSE-149,Study,fox,Colour_Word,none,none,none,-1,-1
21,PSE-149,Study,owl,Colour_Word,none,none,none,-1,-1
22,PSE-149,Study,guitar,Colour_Word,none,none,none,-1,-1
24,PSE-149,Study,couch,Colour_Word,none,none,none,-1,-1
25,PSE-149,Study,violin,Colour_Word,none,none,none,-1,-1
40,PSE-149,Study,banana,Colour_Word,none,none,none,-1,-1
41,PSE-149,Test,none,BW_Picture,monkey,New,no,1,3558
51,PSE-149,Test,none,BW_Picture,sled,New,no,1,2153
55,PSE-149,Test,none,BW_Picture,wagon,New,no,1,2900
72,PSE-149,Test,none,BW_Picture,dress,New,no,1,1777
84,PSE-149,Test,none,BW_Picture,dog,New,no,1,2464
85,PSE-149,Test,none,BW_Picture,glove,New,yes,0,1074
87,PSE-149,Test,none,BW_Picture,belt,New,no,1,1882
91,PSE-149,Test,none,BW_Picture,knife,New,no,1,1294
101,PSE-149,Test,none,BW_Picture,mountain,New,no,1,2069
109,PSE-149,Test,none,BW_Picture,salt,New,no,1,1254
43,PSE-149,Test,none,BW_Picture,train,Old,yes,1,851
50,PSE-149,Test,none,BW_Picture,mitten,Old,yes,1,860
57,PSE-149,Test,none,BW_Picture,coat,Old,yes,1,881
60,PSE-149,Test,none,BW_Picture,harp,Old,yes,1,800
62,PSE-149,Test,none,BW_Picture,window,Old,yes,1,914
68,PSE-149,Test,none,BW_Picture,box,Old,yes,1,791
75,PSE-149,Test,none,BW_Picture,butterfly,Old,yes,1,1248
81,PSE-149,Test,none,BW_Picture,thimble,Old,yes,1,875
97,PSE-149,Test,none,BW_Picture,grapes,Old,yes,1,801
115,PSE-149,Test,none,BW_Picture,arrow,Old,no,0,755
44,PSE-149,Test,none,BW_Word,refrigerator,New,no,1,3310
46,PSE-149,Test,none,BW_Word,spool,New,no,1,1281
61,PSE-149,Test,none,BW_Word,balloon,New,no,1,2495
71,PSE-149,Test,none,BW_Word,flag,New,no,1,1835
74,PSE-149,Test,none,BW_Word,foot,New,no,1,1258
79,PSE-149,Test,none,BW_Word,artichoke,New,no,1,1970
80,PSE-149,Test,none,BW_Word,heart,New,no,1,2056
103,PSE-149,Test,none,BW_Word,lemon,New,no,1,1124
107,PSE-149,Test,none,BW_Word,watermelon,New,no,1,983
111,PSE-149,Test,none,BW_Word,horse,New,no,1,1175
47,PSE-149,Test,none,BW_Word,bell,Old,no,0,1005
63,PSE-149,Test,none,BW_Word,carrot,Old,yes,1,1016
65,PSE-149,Test,none,BW_Word,stool,Old,yes,1,1544
69,PSE-149,Test,none,BW_Word,book,Old,no,0,2243
70,PSE-149,Test,none,BW_Word,sock,Old,yes,1,864
95,PSE-149,Test,none,BW_Word,potato,Old,yes,1,724
100,PSE-149,Test,none,BW_Word,pepper,Old,yes,1,2037
110,PSE-149,Test,none,BW_Word,suitcase,Old,no,0,934
112,PSE-149,Test,none,BW_Word,bird,Old,no,0,795
113,PSE-149,Test,none,BW_Word,kangaroo,Old,yes,1,863
48,PSE-149,Test,none,Colour_Picture,chisel,New,yes,0,2074
54,PSE-149,Test,none,Colour_Picture,peanut,New,no,1,2460
67,PSE-149,Test,none,Colour_Picture,tomato,New,no,1,2050
76,PSE-149,Test,none,Colour_Picture,tortoise,New,no,1,1840
90,PSE-149,Test,none,Colour_Picture,drum,New,no,1,2913
102,PSE-149,Test,none,Colour_Picture,well,New,no,1,1310
104,PSE-149,Test,none,Colour_Picture,shoe,New,no,1,1289
108,PSE-149,Test,none,Colour_Picture,pitcher,New,no,1,1008
114,PSE-149,Test,none,Colour_Picture,pineapple,New,no,1,1304
118,PSE-149,Test,none,Colour_Picture,house,New,no,1,1064
49,PSE-149,Test,none,Colour_Picture,deer,Old,yes,1,880
58,PSE-149,Test,none,Colour_Picture,cow,Old,yes,1,1344
64,PSE-149,Test,none,Colour_Picture,lettuce,Old,yes,1,1055
73,PSE-149,Test,none,Colour_Picture,bat,Old,yes,1,793
77,PSE-149,Test,none,Colour_Picture,trumpet,Old,yes,1,972
78,PSE-149,Test,none,Colour_Picture,snail,Old,yes,1,840
82,PSE-149,Test,none,Colour_Picture,racoon,Old,yes,1,913
86,PSE-149,Test,none,Colour_Picture,barn,Old,yes,1,751
88,PSE-149,Test,none,Colour_Picture,screwdriver,Old,yes,1,797
106,PSE-149,Test,none,Colour_Picture,squirrel,Old,yes,1,765
45,PSE-149,Test,none,Colour_Word,peacock,New,no,1,2705
52,PSE-149,Test,none,Colour_Word,bread,New,no,1,3507
59,PSE-149,Test,none,Colour_Word,corn,New,no,1,2788
83,PSE-149,Test,none,Colour_Word,vase,New,no,1,2683
92,PSE-149,Test,none,Colour_Word,chair,New,no,1,2593
96,PSE-149,Test,none,Colour_Word,television,New,no,1,2437
98,PSE-149,Test,none,Colour_Word,caterpillar,New,no,1,1582
105,PSE-149,Test,none,Colour_Word,desk,New,no,1,1061
116,PSE-149,Test,none,Colour_Word,rooster,New,no,1,1046
117,PSE-149,Test,none,Colour_Word,chicken,New,no,1,1276
42,PSE-149,Test,none,Colour_Word,ruler,Old,yes,1,1232
53,PSE-149,Test,none,Colour_Word,fox,Old,yes,1,977
56,PSE-149,Test,none,Colour_Word,doll,Old,yes,1,966
66,PSE-149,Test,none,Colour_Word,fish,Old,yes,1,988
89,PSE-149,Test,none,Colour_Word,lion,Old,yes,1,1248
93,PSE-149,Test,none,Colour_Word,owl,Old,yes,1,840
94,PSE-149,Test,none,Colour_Word,guitar,Old,yes,1,821
99,PSE-149,Test,none,Colour_Word,violin,Old,yes,1,776
119,PSE-149,Test,none,Colour_Word,couch,Old,no,0,1175
120,PSE-149,Test,none,Colour_Word,banana,Old,yes,1,1180
5,PSE-150,Study,lion,BW_Picture,none,none,none,-1,-1
6,PSE-150,Study,stool,BW_Picture,none,none,none,-1,-1
8,PSE-150,Study,saw,BW_Picture,none,none,none,-1,-1
12,PSE-150,Study,clock,BW_Picture,none,none,none,-1,-1
30,PSE-150,Study,basket,BW_Picture,none,none,none,-1,-1
32,PSE-150,Study,finger,BW_Picture,none,none,none,-1,-1
33,PSE-150,Study,sailboat,BW_Picture,none,none,none,-1,-1
35,PSE-150,Study,sun,BW_Picture,none,none,none,-1,-1
37,PSE-150,Study,guitar,BW_Picture,none,none,none,-1,-1
38,PSE-150,Study,ball,BW_Picture,none,none,none,-1,-1
2,PSE-150,Study,racoon,BW_Word,none,none,none,-1,-1
4,PSE-150,Study,orange,BW_Word,none,none,none,-1,-1
9,PSE-150,Study,door,BW_Word,none,none,none,-1,-1
11,PSE-150,Study,violin,BW_Word,none,none,none,-1,-1
14,PSE-150,Study,tiger,BW_Word,none,none,none,-1,-1
19,PSE-150,Study,television,BW_Word,none,none,none,-1,-1
21,PSE-150,Study,barn,BW_Word,none,none,none,-1,-1
22,PSE-150,Study,chicken,BW_Word,none,none,none,-1,-1
27,PSE-150,Study,grapes,BW_Word,none,none,none,-1,-1
36,PSE-150,Study,bread,BW_Word,none,none,none,-1,-1
1,PSE-150,Study,refrigerator,Colour_Picture,none,none,none,-1,-1
13,PSE-150,Study,book,Colour_Picture,none,none,none,-1,-1
16,PSE-150,Study,squirrel,Colour_Picture,none,none,none,-1,-1
18,PSE-150,Study,pumpkin,Colour_Picture,none,none,none,-1,-1
20,PSE-150,Study,harp,Colour_Picture,none,none,none,-1,-1
25,PSE-150,Study,stove,Colour_Picture,none,none,none,-1,-1
26,PSE-150,Study,hand,Colour_Picture,none,none,none,-1,-1
29,PSE-150,Study,bed,Colour_Picture,none,none,none,-1,-1
31,PSE-150,Study,banana,Colour_Picture,none,none,none,-1,-1
40,PSE-150,Study,potato,Colour_Picture,none,none,none,-1,-1
3,PSE-150,Study,bird,Colour_Word,none,none,none,-1,-1
7,PSE-150,Study,peanut,Colour_Word,none,none,none,-1,-1
10,PSE-150,Study,giraffe,Colour_Word,none,none,none,-1,-1
15,PSE-150,Study,axe,Colour_Word,none,none,none,-1,-1
17,PSE-150,Study,cow,Colour_Word,none,none,none,-1,-1
23,PSE-150,Study,dog,Colour_Word,none,none,none,-1,-1
24,PSE-150,Study,well,Colour_Word,none,none,none,-1,-1
28,PSE-150,Study,eagle,Colour_Word,none,none,none,-1,-1
34,PSE-150,Study,celery,Colour_Word,none,none,none,-1,-1
39,PSE-150,Study,dresser,Colour_Word,none,none,none,-1,-1
43,PSE-150,Test,none,BW_Picture,snake,New,no,1,1223
49,PSE-150,Test,none,BW_Picture,chisel,New,no,1,1248
52,PSE-150,Test,none,BW_Picture,asparagus,New,no,1,1160
57,PSE-150,Test,none,BW_Picture,apple,New,no,1,1129
72,PSE-150,Test,none,BW_Picture,car,New,no,1,1136
99,PSE-150,Test,none,BW_Picture,sandwich,New,no,1,1480
101,PSE-150,Test,none,BW_Picture,lamp,New,no,1,1777
104,PSE-150,Test,none,BW_Picture,iron,New,no,1,1096
115,PSE-150,Test,none,BW_Picture,lips,New,no,1,1136
117,PSE-150,Test,none,BW_Picture,boot,New,no,1,1159
41,PSE-150,Test,none,BW_Picture,saw,Old,yes,1,1215
66,PSE-150,Test,none,BW_Picture,lion,Old,yes,1,753
70,PSE-150,Test,none,BW_Picture,clock,Old,yes,1,696
87,PSE-150,Test,none,BW_Picture,basket,Old,yes,1,783
93,PSE-150,Test,none,BW_Picture,stool,Old,no,0,1456
94,PSE-150,Test,none,BW_Picture,finger,Old,no,0,817
103,PSE-150,Test,none,BW_Picture,ball,Old,yes,1,681
110,PSE-150,Test,none,BW_Picture,sun,Old,yes,1,1200
112,PSE-150,Test,none,BW_Picture,sailboat,Old,no,0,1801
119,PSE-150,Test,none,BW_Picture,guitar,Old,yes,1,759
55,PSE-150,Test,none,BW_Word,foot,New,yes,0,3088
63,PSE-150,Test,none,BW_Word,deer,New,yes,0,1448
67,PSE-150,Test,none,BW_Word,motorcycle,New,no,1,944
69,PSE-150,Test,none,BW_Word,purse,New,no,1,936
78,PSE-150,Test,none,BW_Word,artichoke,New,no,1,992
90,PSE-150,Test,none,BW_Word,brush,New,no,1,896
97,PSE-150,Test,none,BW_Word,bear,New,no,1,2304
105,PSE-150,Test,none,BW_Word,lettuce,New,yes,0,1336
107,PSE-150,Test,none,BW_Word,tree,New,no,1,1008
108,PSE-150,Test,none,BW_Word,envelope,New,no,1,1088
46,PSE-150,Test,none,BW_Word,racoon,Old,yes,1,752
60,PSE-150,Test,none,BW_Word,door,Old,yes,1,1312
61,PSE-150,Test,none,BW_Word,tiger,Old,yes,1,776
68,PSE-150,Test,none,BW_Word,orange,Old,no,0,1184
80,PSE-150,Test,none,BW_Word,chicken,Old,no,0,863
95,PSE-150,Test,none,BW_Word,violin,Old,no,0,2136
96,PSE-150,Test,none,BW_Word,television,Old,yes,1,2496
102,PSE-150,Test,none,BW_Word,barn,Old,no,0,1833
106,PSE-150,Test,none,BW_Word,grapes,Old,yes,1,760
111,PSE-150,Test,none,BW_Word,bread,Old,no,0,657
42,PSE-150,Test,none,Colour_Picture,snail,New,no,1,2951
45,PSE-150,Test,none,Colour_Picture,watch,New,no,1,1344
59,PSE-150,Test,none,Colour_Picture,fox,New,no,1,1136
64,PSE-150,Test,none,Colour_Picture,frog,New,no,1,1032
65,PSE-150,Test,none,Colour_Picture,spool,New,no,1,968
74,PSE-150,Test,none,Colour_Picture,knife,New,no,1,1215
77,PSE-150,Test,none,Colour_Picture,hammer,New,yes,0,1249
79,PSE-150,Test,none,Colour_Picture,belt,New,no,1,1112
81,PSE-150,Test,none,Colour_Picture,star,New,no,1,888
85,PSE-150,Test,none,Colour_Picture,rabbit,New,no,1,1232
44,PSE-150,Test,none,Colour_Picture,book,Old,no,0,2063
50,PSE-150,Test,none,Colour_Picture,refrigerator,Old,yes,1,799
51,PSE-150,Test,none,Colour_Picture,squirrel,Old,yes,1,824
53,PSE-150,Test,none,Colour_Picture,pumpkin,Old,yes,1,808
73,PSE-150,Test,none,Colour_Picture,harp,Old,yes,1,696
82,PSE-150,Test,none,Colour_Picture,hand,Old,yes,1,736
98,PSE-150,Test,none,Colour_Picture,stove,Old,yes,1,679
113,PSE-150,Test,none,Colour_Picture,bed,Old,yes,1,633
116,PSE-150,Test,none,Colour_Picture,banana,Old,yes,1,815
118,PSE-150,Test,none,Colour_Picture,potato,Old,yes,1,1200
47,PSE-150,Test,none,Colour_Word,vase,New,no,1,1561
48,PSE-150,Test,none,Colour_Word,mitten,New,no,1,1176
75,PSE-150,Test,none,Colour_Word,pig,New,no,1,1328
83,PSE-150,Test,none,Colour_Word,rooster,New,no,1,1088
84,PSE-150,Test,none,Colour_Word,wagon,New,no,1,1024
88,PSE-150,Test,none,Colour_Word,salt,New,no,1,1000
92,PSE-150,Test,none,Colour_Word,lobster,New,no,1,1272
100,PSE-150,Test,none,Colour_Word,bow,New,no,1,1504
109,PSE-150,Test,none,Colour_Word,coat,New,no,1,1032
114,PSE-150,Test,none,Colour_Word,monkey,New,no,1,3704
54,PSE-150,Test,none,Colour_Word,cow,Old,yes,1,873
56,PSE-150,Test,none,Colour_Word,peanut,Old,yes,1,704
58,PSE-150,Test,none,Colour_Word,bird,Old,yes,1,688
62,PSE-150,Test,none,Colour_Word,axe,Old,yes,1,808
71,PSE-150,Test,none,Colour_Word,dog,Old,yes,1,728
76,PSE-150,Test,none,Colour_Word,giraffe,Old,yes,1,768
86,PSE-150,Test,none,Colour_Word,eagle,Old,yes,1,728
89,PSE-150,Test,none,Colour_Word,celery,Old,yes,1,720
91,PSE-150,Test,none,Colour_Word,well,Old,yes,1,800
120,PSE-150,Test,none,Colour_Word,dresser,Old,yes,1,1097
1,PSE-151,Study,shirt,BW_Picture,none,none,none,-1,-1
3,PSE-151,Study,lightbulb,BW_Picture,none,none,none,-1,-1
4,PSE-151,Study,pen,BW_Picture,none,none,none,-1,-1
14,PSE-151,Study,kangaroo,BW_Picture,none,none,none,-1,-1
17,PSE-151,Study,wagon,BW_Picture,none,none,none,-1,-1
24,PSE-151,Study,barrel,BW_Picture,none,none,none,-1,-1
27,PSE-151,Study,chisel,BW_Picture,none,none,none,-1,-1
29,PSE-151,Study,purse,BW_Picture,none,none,none,-1,-1
37,PSE-151,Study,bed,BW_Picture,none,none,none,-1,-1
40,PSE-151,Study,bow,BW_Picture,none,none,none,-1,-1
2,PSE-151,Study,doll,BW_Word,none,none,none,-1,-1
7,PSE-151,Study,well,BW_Word,none,none,none,-1,-1
8,PSE-151,Study,screwdriver,BW_Word,none,none,none,-1,-1
10,PSE-151,Study,flower,BW_Word,none,none,none,-1,-1
13,PSE-151,Study,belt,BW_Word,none,none,none,-1,-1
16,PSE-151,Study,ball,BW_Word,none,none,none,-1,-1
19,PSE-151,Study,brush,BW_Word,none,none,none,-1,-1
31,PSE-151,Study,box,BW_Word,none,none,none,-1,-1
32,PSE-151,Study,watermelon,BW_Word,none,none,none,-1,-1
38,PSE-151,Study,church,BW_Word,none,none,none,-1,-1
6,PSE-151,Study,button,Colour_Picture,none,none,none,-1,-1
11,PSE-151,Study,pear,Colour_Picture,none,none,none,-1,-1
15,PSE-151,Study,mitten,Colour_Picture,none,none,none,-1,-1
22,PSE-151,Study,watch,Colour_Picture,none,none,none,-1,-1
25,PSE-151,Study,pineapple,Colour_Picture,none,none,none,-1,-1
26,PSE-151,Study,corn,Colour_Picture,none,none,none,-1,-1
30,PSE-151,Study,tie,Colour_Picture,none,none,none,-1,-1
33,PSE-151,Study,asparagus,Colour_Picture,none,none,none,-1,-1
35,PSE-151,Study,snake,Colour_Picture,none,none,none,-1,-1
36,PSE-151,Study,leopard,Colour_Picture,none,none,none,-1,-1
5,PSE-151,Study,window,Colour_Word,none,none,none,-1,-1
9,PSE-151,Study,celery,Colour_Word,none,none,none,-1,-1
12,PSE-151,Study,sun,Colour_Word,none,none,none,-1,-1
18,PSE-151,Study,pencil,Colour_Word,none,none,none,-1,-1
20,PSE-151,Study,goat,Colour_Word,none,none,none,-1,-1
21,PSE-151,Study,bird,Colour_Word,none,none,none,-1,-1
23,PSE-151,Study,bicycle,Colour_Word,none,none,none,-1,-1
28,PSE-151,Study,envelope,Colour_Word,none,none,none,-1,-1
34,PSE-151,Study,foot,Colour_Word,none,none,none,-1,-1
39,PSE-151,Study,peacock,Colour_Word,none,none,none,-1,-1
48,PSE-151,Test,none,BW_Picture,rooster,New,no,1,875
63,PSE-151,Test,none,BW_Picture,squirrel,New,no,1,1042
73,PSE-151,Test,none,BW_Picture,dog,New,no,1,1513
85,PSE-151,Test,none,BW_Picture,knife,New,no,1,1224
86,PSE-151,Test,none,BW_Picture,bat,New,yes,0,1310
90,PSE-151,Test,none,BW_Picture,toothbrush,New,no,1,1060
94,PSE-151,Test,none,BW_Picture,umbrella,New,no,1,1701
106,PSE-151,Test,none,BW_Picture,potato,New,no,1,1310
107,PSE-151,Test,none,BW_Picture,lobster,New,no,1,998
116,PSE-151,Test,none,BW_Picture,arrow,New,no,1,1069
41,PSE-151,Test,none,BW_Picture,pen,Old,yes,1,1413
46,PSE-151,Test,none,BW_Picture,barrel,Old,yes,1,833
52,PSE-151,Test,none,BW_Picture,shirt,Old,yes,1,880
55,PSE-151,Test,none,BW_Picture,lightbulb,Old,yes,1,818
57,PSE-151,Test,none,BW_Picture,wagon,Old,yes,1,711
60,PSE-151,Test,none,BW_Picture,chisel,Old,yes,1,745
70,PSE-151,Test,none,BW_Picture,kangaroo,Old,yes,1,826
81,PSE-151,Test,none,BW_Picture,purse,Old,yes,1,759
83,PSE-151,Test,none,BW_Picture,bed,Old,yes,1,693
98,PSE-151,Test,none,BW_Picture,bow,Old,yes,1,784
53,PSE-151,Test,none,BW_Word,owl,New,no,1,1618
66,PSE-151,Test,none,BW_Word,drum,New,no,1,984
69,PSE-151,Test,none,BW_Word,ruler,New,no,1,951
77,PSE-151,Test,none,BW_Word,lemon,New,no,1,1328
78,PSE-151,Test,none,BW_Word,bread,New,yes,0,952
84,PSE-151,Test,none,BW_Word,fish,New,no,1,1344
87,PSE-151,Test,none,BW_Word,basket,New,no,1,978
91,PSE-151,Test,none,BW_Word,kettle,New,no,1,1404
93,PSE-151,Test,none,BW_Word,pumpkin,New,yes,0,1132
117,PSE-151,Test,none,BW_Word,lettuce,New,no,1,1287
50,PSE-151,Test,none,BW_Word,well,Old,yes,1,1090
54,PSE-151,Test,none,BW_Word,doll,Old,yes,1,915
64,PSE-151,Test,none,BW_Word,ball,Old,yes,1,1120
96,PSE-151,Test,none,BW_Word,screwdriver,Old,yes,1,1544
99,PSE-151,Test,none,BW_Word,brush,Old,yes,1,1223
100,PSE-151,Test,none,BW_Word,belt,Old,yes,1,758
103,PSE-151,Test,none,BW_Word,flower,Old,no,0,1131
110,PSE-151,Test,none,BW_Word,box,Old,yes,1,1282
119,PSE-151,Test,none,BW_Word,church,Old,yes,1,872
120,PSE-151,Test,none,BW_Word,watermelon,Old,yes,1,1056
42,PSE-151,Test,none,Colour_Picture,dresser,New,no,1,1674
49,PSE-151,Test,none,Colour_Picture,guitar,New,no,1,971
65,PSE-151,Test,none,Colour_Picture,couch,New,no,1,884
71,PSE-151,Test,none,Colour_Picture,balloon,New,no,1,1009
75,PSE-151,Test,none,Colour_Picture,axe,New,no,1,941
76,PSE-151,Test,none,Colour_Picture,caterpillar,New,no,1,912
101,PSE-151,Test,none,Colour_Picture,spool,New,no,1,1406
102,PSE-151,Test,none,Colour_Picture,lion,New,no,1,1357
109,PSE-151,Test,none,Colour_Picture,dress,New,no,1,1324
114,PSE-151,Test,none,Colour_Picture,star,New,no,1,1262
43,PSE-151,Test,none,Colour_Picture,pear,Old,yes,1,1071
56,PSE-151,Test,none,Colour_Picture,button,Old,yes,1,713
59,PSE-151,Test,none,Colour_Picture,watch,Old,yes,1,713
62,PSE-151,Test,none,Colour_Picture,tie,Old,yes,1,771
79,PSE-151,Test,none,Colour_Picture,mitten,Old,yes,1,768
88,PSE-151,Test,none,Colour_Picture,pineapple,Old,yes,1,794
92,PSE-151,Test,none,Colour_Picture,corn,Old,yes,1,696
104,PSE-151,Test,none,Colour_Picture,leopard,Old,yes,1,991
108,PSE-151,Test,none,Colour_Picture,asparagus,Old,yes,1,911
111,PSE-151,Test,none,Colour_Picture,snake,Old,yes,1,799
44,PSE-151,Test,none,Colour_Word,paintbrush,New,no,1,1223
45,PSE-151,Test,none,Colour_Word,crown,New,no,1,1155
47,PSE-151,Test,none,Colour_Word,frog,New,no,1,1008
61,PSE-151,Test,none,Colour_Word,giraffe,New,no,1,1660
68,PSE-151,Test,none,Colour_Word,sock,New,no,1,970
72,PSE-151,Test,none,Colour_Word,coat,New,no,1,3063
80,PSE-151,Test,none,Colour_Word,sled,New,no,1,993
95,PSE-151,Test,none,Colour_Word,butterfly,New,no,1,1742
105,PSE-151,Test,none,Colour_Word,ring,New,no,1,1281
118,PSE-151,Test,none,Colour_Word,shoe,New,no,1,1419
51,PSE-151,Test,none,Colour_Word,sun,Old,yes,1,962
58,PSE-151,Test,none,Colour_Word,celery,Old,yes,1,714
67,PSE-151,Test,none,Colour_Word,window,Old,yes,1,786
74,PSE-151,Test,none,Colour_Word,bird,Old,yes,1,935
82,PSE-151,Test,none,Colour_Word,goat,Old,yes,1,1007
89,PSE-151,Test,none,Colour_Word,peacock,Old,yes,1,791
97,PSE-151,Test,none,Colour_Word,pencil,Old,yes,1,957
112,PSE-151,Test,none,Colour_Word,foot,Old,yes,1,872
113,PSE-151,Test,none,Colour_Word,bicycle,Old,yes,1,791
115,PSE-151,Test,none,Colour_Word,envelope,Old,yes,1,830
4,PSE-152,Study,banana,BW_Picture,none,none,none,-1,-1
5,PSE-152,Study,bear,BW_Picture,none,none,none,-1,-1
8,PSE-152,Study,button,BW_Picture,none,none,none,-1,-1
15,PSE-152,Study,cake,BW_Picture,none,none,none,-1,-1
23,PSE-152,Study,chair,BW_Picture,none,none,none,-1,-1
24,PSE-152,Study,envelope,BW_Picture,none,none,none,-1,-1
28,PSE-152,Study,camel,BW_Picture,none,none,none,-1,-1
32,PSE-152,Study,lion,BW_Picture,none,none,none,-1,-1
36,PSE-152,Study,orange,BW_Picture,none,none,none,-1,-1
37,PSE-152,Study,box,BW_Picture,none,none,none,-1,-1
6,PSE-152,Study,heart,BW_Word,none,none,none,-1,-1
11,PSE-152,Study,butterfly,BW_Word,none,none,none,-1,-1
12,PSE-152,Study,axe,BW_Word,none,none,none,-1,-1
17,PSE-152,Study,tree,BW_Word,none,none,none,-1,-1
22,PSE-152,Study,bed,BW_Word,none,none,none,-1,-1
25,PSE-152,Study,drum,BW_Word,none,none,none,-1,-1
27,PSE-152,Study,sandwich,BW_Word,none,none,none,-1,-1
31,PSE-152,Study,sled,BW_Word,none,none,none,-1,-1
38,PSE-152,Study,mountain,BW_Word,none,none,none,-1,-1
40,PSE-152,Study,barrel,BW_Word,none,none,none,-1,-1
2,PSE-152,Study,sweater,Colour_Picture,none,none,none,-1,-1
7,PSE-152,Study,guitar,Colour_Picture,none,none,none,-1,-1
10,PSE-152,Study,goat,Colour_Picture,none,none,none,-1,-1
14,PSE-152,Study,deer,Colour_Picture,none,none,none,-1,-1
20,PSE-152,Study,clown,Colour_Picture,none,none,none,-1,-1
21,PSE-152,Study,pig,Colour_Picture,none,none,none,-1,-1
26,PSE-152,Study,arrow,Colour_Picture,none,none,none,-1,-1
29,PSE-152,Study,penguin,Colour_Picture,none,none,none,-1,-1
30,PSE-152,Study,bread,Colour_Picture,none,none,none,-1,-1
33,PSE-152,Study,car,Colour_Picture,none,none,none,-1,-1
1,PSE-152,Study,church,Colour_Word,none,none,none,-1,-1
3,PSE-152,Study,chisel,Colour_Word,none,none,none,-1,-1
9,PSE-152,Study,saw,Colour_Word,none,none,none,-1,-1
13,PSE-152,Study,lobster,Colour_Word,none,none,none,-1,-1
16,PSE-152,Study,apple,Colour_Word,none,none,none,-1,-1
18,PSE-152,Study,fish,Colour_Word,none,none,none,-1,-1
19,PSE-152,Study,book,Colour_Word,none,none,none,-1,-1
34,PSE-152,Study,window,Colour_Word,none,none,none,-1,-1
35,PSE-152,Study,tie,Colour_Word,none,none,none,-1,-1
39,PSE-152,Study,television,Colour_Word,none,none,none,-1,-1
